Internship Id,Duration,Opening,Number of Applications,Stipend Amount,Posting Month,Posting Year,Days Since Posted,Number of Skills,Number of Perks,Role,Company Name,Duration Category,Stipend Currency,Application Volume,City,Country
2446705,1,1,0.0,3000.0,,,,10,3,Social Media Marketing Internship (Part time),Aditya Bhushan,Short-term (1-2 months),INR,Early Applicant,('Lucknow',Gwalior West')
2450165,6,6,0.0,5000.0,,,,5,2,Search Engine Optimization (SEO) Internship,Brandbucket Softtech,Long-term (5-6 months),INR,Early Applicant,('Kalyan','Kalyan')
2451796,3,2,0.0,5000.0,,,,3,5,Graphic Design Internship (Part time/Remote),Pinak Idea Lab Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2441216,2,5,0.0,10000.0,,,,3,3,Business Development (Sales) Internship (Part time/Remote),Ahana Dutta,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2451723,2,1,0.0,10000.0,,,,1,4,Email & WhatsApp Marketing Automation Internship (Part time/Remote),Avanzar Health,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451770,6,1,0.0,5000.0,,,,5,2,Business Development (Sales) Internship (Remote),ANGLEOUT,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2451844,3,20,0.0,1000.0,,,,10,3,Crowdfunding (CF) Internship (Part time/Remote),Pawzz,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2442717,3,4,0.0,10000.0,,,,3,3,Admin Internship,Finlight Research India Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Bangalore','Bangalore')
2450549,2,2,0.0,5000.0,,,,3,5,Anchoring Internship (Part time),YoCity,Short-term (1-2 months),INR,Early Applicant,('Delhi,)
2449785,2,4,0.0,10000.0,,,,5,1,Content Writing Internship (Remote),Traya Health,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2451774,6,1,0.0,20000.0,,,,1,6,Software Development Internship,Preplaced,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2433368,6,2,0.0,25000.0,,,,5,5,Project Managment/Site Supervision Internship,The Design Interiors,Long-term (5-6 months),INR,Early Applicant,('Mumbai','Mumbai')
2451701,2,1,0.0,50000.0,,,,4,2,Finance & Accounting Internship (Remote),"Wild Ohio Brewing Company (Columbus, United States)",Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451697,3,1,0.0,7000.0,,,,3,3,Operations Internship (Remote),7 Virtual Assistant Services,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451061,3,3,0.0,15000.0,,,,4,5,Digital Marketing Internship,Flam,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2451781,6,5,0.0,1000.0,,,,4,4,Content Writer - Social Media Internship (Remote),Visual Ways,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2449151,6,10,0.0,2000.0,,,,3,3,Website Development Internship (Part time/Remote),Endeavor Academy,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2451727,1,4,0.0,1000.0,,,,5,3,Business Development (Sales) Internship (Remote),KSP Solutions & Assessment Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2449126,6,4,0.0,10000.0,,,,1,0,Web Development Internship,Symatrix Web Studio,Long-term (5-6 months),INR,Early Applicant,('Bangarapet',Bangarapet')
2451726,3,1,0.0,10000.0,,,,2,5,Content Writing Internship (Remote),Digimyx Infotech Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451813,6,1,0.0,29166.0,,,,1,1,QA Testing Internship,GoComet,Long-term (5-6 months),INR,Early Applicant,('Bangalore',)
2451642,3,3,0.0,2000.0,,,,3,4,Full Stack Development Internship (Remote),Aaptatt,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451637,6,2,0.0,10000.0,,,,6,3,E-Commerce Web App Development Internship (Remote),MyMegaminds,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2448462,6,1,0.0,10000.0,,,,7,4,Operations And Technology Internship,AIS Solutions Private Limited,Long-term (5-6 months),INR,Early Applicant,('Bangalore','Bangalore')
2450136,24,2,0.0,10000.0,,,,5,4,CA Articleship Internship,Megha Bhansali,Extended (>6 months),INR,Early Applicant,('Jaipur','Jaipur')
2451615,3,10,0.0,0.0,,,,2,4,Illustrator Designer Internship (Remote),Aadi Foundation,Medium-term (3-4 months),Unpaid,Early Applicant,('Work from home','Work from home')
2451597,3,2,0.0,2000.0,,,,5,3,Business Development (Sales) Internship (Remote),Flair Insights,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451591,3,2,0.0,2000.0,,,,4,3,Video Editing/Making Internship (Remote),Flair Insights,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2445072,2,5,0.0,2000.0,,,,2,2,Marketing Internship,National Public School,Short-term (1-2 months),INR,Early Applicant,('Kolkata',Nashik')
2446386,6,4,0.0,1000.0,,,,3,3,Hotel Management Internship,"Atithi Indian Restaurant, The Netherlands (Rotterdam, Netherlands)",Long-term (5-6 months),EUR,Early Applicant,('The Hague (Netherlands),)
2451590,3,2,0.0,2000.0,,,,7,3,Python Development Internship (Remote),Flair Insights,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451585,3,2,0.0,2000.0,,,,3,3,Product Marketing Internship (Remote),Flair Insights,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2449696,3,3,0.0,1000.0,,,,2,3,Marketing+Sales Internship (Remote),PepperPlot,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2451583,6,2,0.0,2000.0,,,,2,3,Marketing Internship (Remote),Flair Insights,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2451574,3,2,0.0,2000.0,,,,2,3,Lead Generation Internship (Remote),Flair Insights,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451778,1,1000,0.0,20.0,,,,3,3,Business Development (Sales) Internship (Part time/Remote),Basti Ki Pathshala Foundation,Short-term (1-2 months),Unknown,Early Applicant,('Work from home',)
2451568,3,4,0.0,2000.0,,,,7,3,Content Writing Internship (Remote),Flair Insights,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451718,6,3,0.0,15000.0,,,,6,3,Video Editing/Making Internship (Remote),AskMeOffers,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2451691,6,10,0.0,15000.0,,,,5,6,Human Resources (HR) Internship,Distil Assessments,Long-term (5-6 months),INR,Early Applicant,('Delhi',Nashik')
2451689,3,1,0.0,5000.0,,,,4,5,Market Research Internship,Smerc Foods & Beverages,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',Mumbai')
2451683,3,1,0.0,2000.0,,,,15,3,Embedded Systems Internship (Remote),MedTech360 Solutions Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2451666,4,3,0.0,3000.0,,,,3,2,Digital Marketing Internship,Devicecure Technologies Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Jaipur','Jaipur')
2450433,3,4,0.0,14000.0,,,,7,3,Business Development (Sales) Internship (Remote),WebCoodee,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2450425,3,1,0.0,2000.0,,,,2,3,Human Resources (HR) Internship,Worksmith Consulting,Medium-term (3-4 months),INR,Early Applicant,('Noida','Noida')
2449592,3,1,0.0,10000.0,,,,5,2,Graphic Design Internship,Classplus (Bunch Microtechnologies Private Limited),Medium-term (3-4 months),INR,Early Applicant,('Noida','Noida')
2451651,2,5,0.0,15000.0,,,,4,3,Motion Graphics Internship (Remote),IKick Enterprise LLP,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2451647,6,8,0.0,0.0,,,,4,5,Customer Service/Customer Support Internship (Part time/Remote),Rvik Foundation,Long-term (5-6 months),Unpaid,Early Applicant,('Work from home','Work from home')
2451632,3,1,0.0,5000.0,,,,4,5,Accounts Internship,Paragon Finance Limited,Medium-term (3-4 months),INR,Early Applicant,('Ranchi','Ranchi')
2451624,6,2,0.0,8000.0,,,,10,6,Social Media Marketing Internship (Part time),MKM Business Solutions,Long-term (5-6 months),INR,Early Applicant,('Gurgaon','Gurgaon')
2451645,3,1,0.0,2000.0,,,,3,4,Lead Generation Internship (Remote),Aaptatt,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451623,2,2,0.0,1000.0,,,,3,3,Content Writing Internship (Part time/Remote),Putatoe Solutions Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451622,2,2,0.0,1000.0,,,,4,3,Data Entry Internship (Part time/Remote),Putatoe Solutions Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451621,2,2,0.0,2000.0,,,,6,4,Business Development (Sales) Internship (Part time/Remote),Putatoe Solutions Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451618,6,2,0.0,2000.0,,,,6,4,Android App Development Internship (Part time/Remote),Putatoe Solutions Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2451617,6,4,0.0,2000.0,,,,10,3,Graphic Design Internship (Part time/Remote),Putatoe Solutions Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2451577,6,3,0.0,5000.0,,,,3,3,Video Editing/Making Internship (Part time/Remote),AYONEX USA,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2451571,3,10,0.0,0.0,,,,4,4,Content Writing Internship (Remote),Navyug Think India Foundation,Medium-term (3-4 months),Unpaid,Early Applicant,('Work from home','Work from home')
2451563,2,2,0.0,5000.0,,,,5,3,Mobile App Development Internship (Part time),Snellcart,Short-term (1-2 months),INR,Early Applicant,('Mohali',)
2451557,1,20,0.0,0.0,,,,3,3,Law/Legal Internship (Part time/Remote),Artemis Foundation,Short-term (1-2 months),Unpaid,Early Applicant,('Work from home','Work from home')
2451552,3,2,0.0,0.0,,,,4,3,Graphic Design Internship (Part time/Remote),The American Academy For Yoga In Medicine (AAYM),Medium-term (3-4 months),Unpaid,Early Applicant,('Work from home','Work from home')
2451548,1,1,0.0,2500.0,,,,3,3,Social Media Marketing Internship (Part time/Remote),Seema's Beauty Parlour,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2451503,12,5,0.0,5000.0,,,,7,2,Chartered Accountancy (CA) Internship,Bizadvisors ITES Private Limited,Extended (>6 months),INR,Early Applicant,('Delhi,Mumbai')
2451501,6,1,0.0,8000.0,,,,4,3,Social Media Marketing Internship (Remote),Levenofour Technologies Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2451491,6,2,0.0,10000.0,,,,3,0,Finance & Accounting Internship,Zenguruz Online Private Limited,Long-term (5-6 months),INR,Early Applicant,('Gurgaon,)
2451492,1,2,0.0,5000.0,,,,2,3,Business Development (Sales) Internship (Part time/Remote),Affinivi Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2444558,6,2,0.0,10000.0,,,,3,5,Logistics And Operations Internship,UREV PRIVATE LIMITED,Long-term (5-6 months),INR,Early Applicant,('Pune',Pimpri-Chinchwad')
2451118,6,4,0.0,10000.0,,,,1,1,CA Articleship Internship,Mishin,Long-term (5-6 months),INR,Early Applicant,('Mumbai',)
2451489,6,2,0.0,12000.0,,,,1,6,Telecalling Internship,RS Matrimonial,Long-term (5-6 months),INR,Early Applicant,('Delhi','Delhi')
2451530,6,2,0.0,12000.0,,,,0,0,Site Engineering (Civil) Internship,Dzylo,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2451528,2,2,0.0,4000.0,,,,9,4,Graphic Design Internship (Remote),Seequenze Technologies,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451485,1,4,0.0,5000.0,,,,5,4,Influencer Marketing Internship (Part time),CHOKO CULTURE,Short-term (1-2 months),INR,Early Applicant,('Kolkata',Nashik')
2451520,6,2,0.0,2000.0,,,,2,2,Finance & Accounting Internship (Remote),Coding Junior,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2451474,3,1,0.0,5000.0,,,,4,3,Video Editing/Making Internship (Part time/Remote),Ganesh Deshmukh,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2446229,2,1,0.0,15000.0,,,,6,2,Content Development (English) Internship (Remote),"Yololif (Singapore, Singapore)",Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451476,6,10,0.0,15000.0,,,,3,1,Blockchain & Digital Investing Journalism Internship,Shaurya Infosoft Private Limited,Long-term (5-6 months),INR,Early Applicant,('Noida',)
2451515,3,2,0.0,2000.0,,,,2,2,Product Management Internship (Remote),Coding Junior,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451475,6,10,0.0,15000.0,,,,2,1,Finance Journalism Internship,Shaurya Infosoft Private Limited,Long-term (5-6 months),INR,Early Applicant,('Noida',)
2451459,1,5,0.0,2000.0,,,,5,3,Social Media Marketing Internship (Part time/Remote),Pradeep K,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2451498,2,5,0.0,10000.0,,,,3,1,Marketing Internship,Anahad Pharma Private Limited,Short-term (1-2 months),INR,Early Applicant,('Mumbai',)
2451454,1,2,0.0,1000.0,,,,5,2,Social Media Marketing Internship (Remote),The Solution Providers,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2451418,2,3,0.0,3000.0,,,,1,5,Business Development (Sales) Internship (Remote),Skillcept Online,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2451479,3,20,0.0,1000.0,,,,5,4,Human Resources (HR) Internship (Part time/Remote),Skillarena Education Technologies,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451455,3,1,0.0,4000.0,,,,3,3,WordPress Development Internship (Remote),Techax Labs LLP,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451382,6,10,0.0,1500.0,,,,2,2,Online Biotechnology Tutoring Internship (Part time/Remote),Narigiri's Connect To Universe Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2451461,6,2,0.0,10000.0,,,,9,2,Web Development Internship,Zenguruz Online Private Limited,Long-term (5-6 months),INR,Early Applicant,('Pune',)
2451389,4,2,0.0,30000.0,,,,5,0,"Deep Learning (LLM, RAG, Audio Data) Internship (Remote)",CogniAble,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451424,2,3,0.0,11000.0,,,,10,4,Content Writing Internship,WhateverYourDose,Short-term (1-2 months),INR,Early Applicant,('Bangalore',Sikkim')
2451426,1,9,0.0,10000.0,,,,2,1,Center Management Internship,Cultfit Healthcare Private Limited,Short-term (1-2 months),INR,Early Applicant,('Delhi,Keralapuram')
2451397,4,4,0.0,4000.0,,,,4,3,Fashion Design And Merchandising Internship,Royal Aces,Medium-term (3-4 months),INR,Early Applicant,('Pune',Pimpri-Chinchwad')
2451394,2,3,0.0,2000.0,,,,4,3,.NET Development Internship (Part time/Remote),Job Freak,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2451419,3,2,0.0,5000.0,,,,4,2,Fashion Design Internship,APSK Production & Entertainment Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Jaipur',)
2451388,2,1,0.0,5000.0,,,,6,3,Android App Development Internship (Remote),Heliverse,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451193,6,30,0.0,1500.0,,,,2,2,Online Sanskrit Slokas Tutoring Internship (Part time/Remote),Narigiri's Connect To Universe Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2451012,6,2,0.0,10000.0,,,,8,5,Marketing Internship,Puronutra Healthcare Private Limited,Long-term (5-6 months),INR,Early Applicant,('Ahmedabad,)
2451198,6,30,0.0,1500.0,,,,2,2,Online Carnatic Violin Tutoring Internship (Part time/Remote),Narigiri's Connect To Universe Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2451204,6,30,0.0,1500.0,,,,2,2,Online Classical Violin Tutoring Internship (Part time/Remote),Narigiri's Connect To Universe Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2451243,4,2,0.0,15000.0,,,,10,5,Graphic Design Internship (Part time/Remote),Veganway,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451244,6,2,0.0,8000.0,,,,5,2,Search Engine Optimization (SEO) Internship (Remote),Funnel Truffle OPC Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2451252,2,3,0.0,1000.0,,,,3,3,Illustration Internship (Part time/Remote),Ozibook Tech Solutions Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451282,6,2,0.0,15000.0,,,,7,3,Business Development (Sales) Internship,Crabroom LLC,Long-term (5-6 months),INR,Early Applicant,('Hyderabad',)
2451326,1,4,0.0,2000.0,,,,4,3,Media & Public Relations (PR) Internship (Part time/Remote),Temptations,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451324,6,1,0.0,5000.0,,,,1,2,Accounting & Bookkeeping Internship,Ketan Jog,Long-term (5-6 months),INR,Early Applicant,('Pune',Pimpri-Chinchwad')
2451280,1,1,0.0,2000.0,,,,3,3,Social Media Marketing Internship (Remote),Neural Fusion Technologies,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2451277,1,2,0.0,3000.0,,,,7,4,Business Research Internship (Remote),Pure & Fresh Spices Food Products,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2451275,3,4,0.0,4000.0,,,,4,4,Social Media Marketing Internship,My Invented,Medium-term (3-4 months),INR,Early Applicant,('Surat',Andhra Pradesh')
2451259,4,50,0.0,0.0,,,,5,4,Teaching Internship (Part time/Remote),Gavaksh India,Medium-term (3-4 months),Unpaid,Early Applicant,('Work from home','Work from home')
2451257,3,10,0.0,4000.0,,,,6,6,Lead Generation Internship,Paradise Yatra,Medium-term (3-4 months),INR,Early Applicant,('Dehradun','Dehradun')
2451251,2,3,0.0,1000.0,,,,3,3,UI/UX Design Internship (Part time/Remote),Ozibook Tech Solutions Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451228,2,1,0.0,5000.0,,,,11,4,Social Media Marketing Internship (Part time/Remote),Digital Health Startup,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451201,3,2,0.0,7000.0,,,,10,2,Android App Development Internship (Remote),AGGRALIOUS TECHNOLOGIES PRIVATE LIMITED,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2451186,3,4,0.0,0.0,,,,10,3,Social Media Marketing Internship (Remote),Padpradarshi Foundation,Medium-term (3-4 months),Unpaid,Early Applicant,('Work from home','Work from home')
2451184,6,10,0.0,12000.0,,,,4,2,Corporate Sales Internship,Fincon,Long-term (5-6 months),INR,Early Applicant,('Chandigarh,'Mohali')
2451179,3,4,0.0,5000.0,,,,7,3,Fashion Design Internship,Vaibhav & Mitali,Medium-term (3-4 months),INR,Early Applicant,('Jaipur','Jaipur')
2451178,3,2,0.0,2500.0,,,,4,3,Social Media Marketing Internship (Remote),Tripoozy,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2451174,2,4,0.0,20000.0,,,,3,3,Influencer Marketing Internship,SocialArrow,Short-term (1-2 months),INR,Early Applicant,('Noida',Noida')
2451171,2,2,0.0,15000.0,,,,4,3,Video Editing/Making Internship,SocialArrow,Short-term (1-2 months),INR,Early Applicant,('Greater Noida,)
2451154,2,1,0.0,2000.0,,,,3,3,Legal Research Internship,Mohan Estate Welfare Association (MEWA),Short-term (1-2 months),INR,Early Applicant,('Delhi,)
2451147,6,1,0.0,8000.0,,,,2,2,Social Media Management Internship,Varsha Rakesh,Long-term (5-6 months),INR,Early Applicant,('Kochi',Andhra Pradesh')
2451142,6,3,0.0,2500.0,,,,5,4,Business Development (Sales) Internship,Websbaba Technologies Private Limited,Long-term (5-6 months),INR,Early Applicant,('Gurgaon','Gurgaon')
2451202,3,5,0.0,15000.0,,,,5,3,Copywriting Internship,Ayurveda House Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Delhi',)
2451123,3,1,0.0,1000.0,,,,4,3,Human Resources (HR) Internship (Part time/Remote),Xllerates,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2449590,3,1,0.0,5000.0,,,,4,2,Social Media Marketing Internship (Remote),Lazeez Feed,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2451117,3,5,0.0,6000.0,,,,1,4,Digital Marketing Internship,Crosspoles,Medium-term (3-4 months),INR,Early Applicant,('Jaipur','Jaipur')
2449545,6,1,0.0,7500.0,,,,7,3,Social Media Marketing Internship,Bubber Couture,Long-term (5-6 months),INR,Early Applicant,('Mumbai','Mumbai')
2450623,6,1,0.0,15000.0,,,,5,5,Business Development (Sales) Internship (Remote),Abstrabit Technologies Pvt Ltd,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2451183,4,50,0.0,0.0,,,,4,3,Social Media Outreach Internship (Part time/Remote),Help And Hygiene For All Foundation,Medium-term (3-4 months),Unpaid,Early Applicant,('Work from home',)
2450635,2,5,0.0,5000.0,,,,3,4,Business Development (Sales) Internship (Remote),Fabel,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2451182,6,2,0.0,10000.0,,,,4,5,Data Analytics Internship,One Root,Long-term (5-6 months),INR,Early Applicant,('Bangalore',)
2450642,3,3,0.0,10000.0,,,,9,5,Social Media Marketing Internship,FancyPanda Jewelry,Medium-term (3-4 months),INR,Early Applicant,('Mumbai','Mumbai')
2451162,6,2,0.0,5000.0,,,,3,5,Ghost Writer - Twitter Crypto Account Internship (Remote),RAMProtocol,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2451177,6,5,0.0,20000.0,,,,5,1,Accounts- CMA Internship,Isourse,Long-term (5-6 months),INR,Early Applicant,('Delhi',)
2450594,3,3,0.0,3000.0,,,,9,4,Administration Internship (Remote),BIIT,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2451164,2,4,0.0,2000.0,,,,4,4,Business Development (Sales) Internship (Remote),Learn Friendly,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2449176,6,1,0.0,10000.0,,,,10,3,Content Creator Internship,Besick,Long-term (5-6 months),INR,Early Applicant,('Mumbai','Mumbai')
2451084,2,2,0.0,15000.0,,,,4,3,React Native Development Internship (Part time/Remote),Lazy Trunk,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450996,6,1,0.0,10000.0,,,,10,5,Marketing Internship,Avinya Infinity Solutions Private Limited,Long-term (5-6 months),INR,Early Applicant,('Coimbatore,)
2451088,6,2,0.0,8000.0,,,,10,2,Digital Marketing Internship,Airex Overseas LLP,Long-term (5-6 months),INR,Early Applicant,('Delhi','Delhi')
2450556,6,2,0.0,4000.0,,,,3,4,Business Development (Sales) Internship,IG Drones,Long-term (5-6 months),INR,Early Applicant,('Ahmedabad','Ahmedabad')
2450558,6,4,0.0,6000.0,,,,5,4,Business Analyst Internship (Part time/Remote),TTBTE,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2451102,3,5,0.0,3000.0,,,,1,4,Sales Internship,SNS TEKNOLOGY,Medium-term (3-4 months),INR,Early Applicant,('Navi Mumbai',Panvel')
2451130,6,3,0.0,10000.0,,,,6,3,Event Management Internship,Prabandhh,Long-term (5-6 months),INR,Early Applicant,('Vadodara',Baramati')
2451160,1,1,0.0,5000.0,,,,5,0,Video Editing/Making Internship (Remote),Soumya Jain,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451134,3,2,0.0,8000.0,,,,1,3,Business Development (Sales) Internship,Evavo Wellness & Solutions LLP,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2451159,6,2,0.0,8000.0,,,,4,6,Digital Marketing Internship,Relinns Technologies,Long-term (5-6 months),INR,Early Applicant,('Mohali',)
2451158,6,4,0.0,8000.0,,,,5,6,Business Development (Sales) Internship,Relinns Technologies,Long-term (5-6 months),INR,Early Applicant,('Chandigarh,)
2451157,6,2,0.0,10000.0,,,,2,5,Sales Internship,Relinns Technologies,Long-term (5-6 months),INR,Early Applicant,('Chandigarh,)
2451114,3,2,0.0,6000.0,,,,2,2,Accounting & Bookkeeping Internship,Evavo Wellness & Solutions LLP,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2451140,3,2,0.0,25000.0,,,,5,4,Full Stack Development Internship (Remote),CloutFlow,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451032,3,2,0.0,7000.0,,,,9,3,Graphic Design Internship (Remote),ZAP Cricket,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2451129,2,2,0.0,2000.0,,,,8,2,Digital Marketing Internship (Remote),Brandzzy SoftTech Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451024,2,1,0.0,3000.0,,,,2,1,Digital Marketing Internship (Remote),The Next Design,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2451021,3,1,0.0,10000.0,,,,4,3,Photography Internship (Part time),P & M Communications,Medium-term (3-4 months),INR,Early Applicant,('Kolkata',Jammu')
2451018,2,1,0.0,8000.0,,,,3,5,Data Analytics Internship (Remote),Webdart Technologies LLP,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451014,2,2,0.0,10000.0,,,,3,6,Graphic Design Internship (Part time),Ink Dabba,Short-term (1-2 months),INR,Early Applicant,('Chennai',)
2451091,3,4,0.0,10000.0,,,,2,5,Laravel Developer Internship,SR Edu Technologies,Medium-term (3-4 months),INR,Early Applicant,('Hyderabad',)
2451069,1,2,0.0,1500.0,,,,3,0,HR Recruiter Internship (Remote),Brandzzy SoftTech Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451005,3,2,0.0,2500.0,,,,5,1,Market Research Internship,Kutumb Aspiration,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',Mumbai')
2451004,6,5,0.0,10500.0,,,,3,3,Electrical Engineering Internship,Wasteland Mineral Private Limited,Long-term (5-6 months),INR,Early Applicant,('Secunderabad,)
2451073,6,1,0.0,8000.0,,,,2,4,Supply Chain & Logistics Operations Internship,Evavo Wellness & Solutions LLP,Long-term (5-6 months),INR,Early Applicant,('Mumbai',)
2451106,3,2,0.0,4000.0,,,,6,4,Lead Generation Internship (Remote),Seequenze Technologies,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2451093,3,3,0.0,5000.0,,,,3,5,Front End Development Internship,SR Edu Technologies,Medium-term (3-4 months),INR,Early Applicant,('Hyderabad',)
2451082,3,5,0.0,10000.0,,,,4,3,Law/Legal Internship,Ayurveda House Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Delhi',)
2450534,6,1,0.0,5000.0,,,,6,4,Search Engine Optimization (SEO) Internship (Remote),Rishikesh Yogkulam,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2451059,3,5,0.0,2000.0,,,,3,2,Graphic Design Internship (Remote),Icareheal Healthtech Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2450985,6,1,0.0,5000.0,,,,2,3,Onsite Support Trainee Internship (Part time),Oculosense Ai Devices,Long-term (5-6 months),INR,Early Applicant,('Mumbai',)
2450983,3,2,0.0,10000.0,,,,5,1,Inside Sales Internship,Play Technologies,Medium-term (3-4 months),INR,Early Applicant,('Mumbai','Mumbai')
2450944,6,2,0.0,5000.0,,,,1,3,UX/UI Design Internship,Govardhan Learning Cloud Private Limited,Long-term (5-6 months),INR,Early Applicant,('Delhi',Nashik')
2450899,1,1,0.0,12000.0,,,,2,3,Web Scraping (For Math Enthusiasts) Internship (Part time/Remote),LearnTheta,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2450941,3,2,0.0,2000.0,,,,5,6,Photography Internship (Part time),Martini Spaces,Medium-term (3-4 months),INR,Early Applicant,('Delhi','Noida')
